Column Name,Description in Plain English,Logic / Formula,Source Table(s)
confirmed_orders,,"logistics.logistics_funnel_lbnp_bv.""confirmed_orders""",logistics.logistics_funnel_lbnp_bv
assigned,,"logistics.logistics_funnel_lbnp_bv.""assigned""",logistics.logistics_funnel_lbnp_bv
delivered,,"logistics.logistics_funnel_lbnp_bv.""delivered""",logistics.logistics_funnel_lbnp_bv
preassigned_cancel,,"logistics.logistics_funnel_lbnp_bv.""preassigned_cancel""",logistics.logistics_funnel_lbnp_bv
precancel_buyer,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_0_2,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_0_2""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_3_5,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_3_5""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_5_10,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_5_10""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_10_15,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_10_15""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_15_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_15_20""",logistics.logistics_funnel_lbnp_bv
precancel_buyer_gt_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_buyer_gt_20""",logistics.logistics_funnel_lbnp_bv
precancel_seller,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller""",logistics.logistics_funnel_lbnp_bv
precancel_seller_0_2,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_0_2""",logistics.logistics_funnel_lbnp_bv
precancel_seller_3_5,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_3_5""",logistics.logistics_funnel_lbnp_bv
precancel_seller_5_10,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_5_10""",logistics.logistics_funnel_lbnp_bv
precancel_seller_10_15,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_10_15""",logistics.logistics_funnel_lbnp_bv
precancel_seller_15_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_15_20""",logistics.logistics_funnel_lbnp_bv
precancel_seller_gt_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_seller_gt_20""",logistics.logistics_funnel_lbnp_bv
precancel_logistics,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_0_2,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_0_2""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_3_5,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_3_5""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_5_10,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_5_10""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_10_15,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_10_15""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_15_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_15_20""",logistics.logistics_funnel_lbnp_bv
precancel_logistics_gt_20,,"logistics.logistics_funnel_lbnp_bv.""precancel_logistics_gt_20""",logistics.logistics_funnel_lbnp_bv
postassigned_cancel,,"logistics.logistics_funnel_lbnp_bv.""postassigned_cancel""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_0_2,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_3_5,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_5_10,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_10_15,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_15_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lbnp_bv
postcancel_buyer_postpickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lbnp_bv
postcancel_seller,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_0_2,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_3_5,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_5_10,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_10_15,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_15_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lbnp_bv
postcancel_seller_postpickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_seller_postpickup""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_0_2,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_3_5,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_5_10,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_10_15,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_15_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lbnp_bv
postcancel_logistics_postpickup,,"logistics.logistics_funnel_lbnp_bv.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lbnp_bv
preassigned_open,,"logistics.logistics_funnel_lbnp_bv.""preassigned_open""",logistics.logistics_funnel_lbnp_bv
postassigned_open,,"logistics.logistics_funnel_lbnp_bv.""postassigned_open""",logistics.logistics_funnel_lbnp_bv
total_rquest_lbnp_table,,"logistics.logistics_funnel_lbnp_bv.""total_rquest_lbnp_table""",logistics.logistics_funnel_lbnp_bv
retail_order_lbnp_table,,"logistics.logistics_funnel_lbnp_bv.""retail_order_lbnp_table""",logistics.logistics_funnel_lbnp_bv
total_confirm_lbnp_table,,"logistics.logistics_funnel_lbnp_bv.""total_confirm_lbnp_table""",logistics.logistics_funnel_lbnp_bv
Seller NP,,"logistics.logistics_funnel_lbnp_bv.""Seller NP""",logistics.logistics_funnel_lbnp_bv
Pick Up State,,"logistics.logistics_funnel_lbnp_bv.""Pick Up State""",logistics.logistics_funnel_lbnp_bv
Delivery State,,"logistics.logistics_funnel_lbnp_bv.""Delivery State""",logistics.logistics_funnel_lbnp_bv
Pick Up City,,"logistics.logistics_funnel_lbnp_bv.""Pick Up City""",logistics.logistics_funnel_lbnp_bv
Delivery City,,"logistics.logistics_funnel_lbnp_bv.""Delivery City""",logistics.logistics_funnel_lbnp_bv
Pick Up Tier,,"logistics.logistics_funnel_lbnp_bv.""Pick Up Tier""",logistics.logistics_funnel_lbnp_bv
Delivery Tier,,"logistics.logistics_funnel_lbnp_bv.""Delivery Tier""",logistics.logistics_funnel_lbnp_bv
Pick Up Zone,,"logistics.logistics_funnel_lbnp_bv.""Pick Up Zone""",logistics.logistics_funnel_lbnp_bv
Delivery Zone,,"logistics.logistics_funnel_lbnp_bv.""Delivery Zone""",logistics.logistics_funnel_lbnp_bv
"▼ logistics_funnel_lbnp_stage   (base table, 66 cols)",,,logistics.logistics_funnel_lbnp_stage
bap_id,,"logistics.logistics_funnel_lbnp_stage.""bap_id""",logistics.logistics_funnel_lbnp_stage
date,,"logistics.logistics_funnel_lbnp_stage.""date""",logistics.logistics_funnel_lbnp_stage
linked,,"logistics.logistics_funnel_lbnp_stage.""linked""",logistics.logistics_funnel_lbnp_stage
pick_up_pincode,,"logistics.logistics_funnel_lbnp_stage.""pick_up_pincode""",logistics.logistics_funnel_lbnp_stage
delivery_pincode,,"logistics.logistics_funnel_lbnp_stage.""delivery_pincode""",logistics.logistics_funnel_lbnp_stage
retail_category,,"logistics.logistics_funnel_lbnp_stage.""retail_category""",logistics.logistics_funnel_lbnp_stage
shipment_type,,"logistics.logistics_funnel_lbnp_stage.""shipment_type""",logistics.logistics_funnel_lbnp_stage
fulfillment_type,,"logistics.logistics_funnel_lbnp_stage.""fulfillment_type""",logistics.logistics_funnel_lbnp_stage
request,,"logistics.logistics_funnel_lbnp_stage.""request""",logistics.logistics_funnel_lbnp_stage
unique_retail_order,,"logistics.logistics_funnel_lbnp_stage.""unique_retail_order""",logistics.logistics_funnel_lbnp_stage
on_confirms,,"logistics.logistics_funnel_lbnp_stage.""on_confirms""",logistics.logistics_funnel_lbnp_stage
confirmed_orders,,"logistics.logistics_funnel_lbnp_stage.""confirmed_orders""",logistics.logistics_funnel_lbnp_stage
assigned,,"logistics.logistics_funnel_lbnp_stage.""assigned""",logistics.logistics_funnel_lbnp_stage
delivered,,"logistics.logistics_funnel_lbnp_stage.""delivered""",logistics.logistics_funnel_lbnp_stage
preassigned_cancel,,"logistics.logistics_funnel_lbnp_stage.""preassigned_cancel""",logistics.logistics_funnel_lbnp_stage
precancel_buyer,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_0_2,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_0_2""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_3_5,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_3_5""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_5_10,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_5_10""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_10_15,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_10_15""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_15_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_15_20""",logistics.logistics_funnel_lbnp_stage
precancel_buyer_gt_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_buyer_gt_20""",logistics.logistics_funnel_lbnp_stage
precancel_seller,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller""",logistics.logistics_funnel_lbnp_stage
precancel_seller_0_2,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_0_2""",logistics.logistics_funnel_lbnp_stage
precancel_seller_3_5,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_3_5""",logistics.logistics_funnel_lbnp_stage
precancel_seller_5_10,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_5_10""",logistics.logistics_funnel_lbnp_stage
precancel_seller_10_15,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_10_15""",logistics.logistics_funnel_lbnp_stage
precancel_seller_15_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_15_20""",logistics.logistics_funnel_lbnp_stage
precancel_seller_gt_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_seller_gt_20""",logistics.logistics_funnel_lbnp_stage
precancel_logistics,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_0_2,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_0_2""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_3_5,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_3_5""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_5_10,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_5_10""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_10_15,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_10_15""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_15_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_15_20""",logistics.logistics_funnel_lbnp_stage
precancel_logistics_gt_20,,"logistics.logistics_funnel_lbnp_stage.""precancel_logistics_gt_20""",logistics.logistics_funnel_lbnp_stage
postassigned_cancel,,"logistics.logistics_funnel_lbnp_stage.""postassigned_cancel""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_0_2,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_3_5,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_5_10,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_10_15,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_15_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lbnp_stage
postcancel_buyer_postpickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lbnp_stage
postcancel_seller,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_0_2,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_3_5,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_5_10,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_10_15,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_15_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lbnp_stage
postcancel_seller_postpickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_seller_postpickup""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_0_2,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_3_5,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_5_10,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_10_15,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_15_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_prepickup_gt_20,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lbnp_stage
postcancel_logistics_postpickup,,"logistics.logistics_funnel_lbnp_stage.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lbnp_stage
preassigned_open,,"logistics.logistics_funnel_lbnp_stage.""preassigned_open""",logistics.logistics_funnel_lbnp_stage
postassigned_open,,"logistics.logistics_funnel_lbnp_stage.""postassigned_open""",logistics.logistics_funnel_lbnp_stage
"▼ logistics_funnel_lsp   (base table, 67 cols)",,,logistics.logistics_funnel_lsp
bap_id,,"logistics.logistics_funnel_lsp.""bap_id""",logistics.logistics_funnel_lsp
bpp_id,,"logistics.logistics_funnel_lsp.""bpp_id""",logistics.logistics_funnel_lsp
date,,"logistics.logistics_funnel_lsp.""date""",logistics.logistics_funnel_lsp
linked,,"logistics.logistics_funnel_lsp.""linked""",logistics.logistics_funnel_lsp
pick_up_pincode,,"logistics.logistics_funnel_lsp.""pick_up_pincode""",logistics.logistics_funnel_lsp
delivery_pincode,,"logistics.logistics_funnel_lsp.""delivery_pincode""",logistics.logistics_funnel_lsp
retail_category,,"logistics.logistics_funnel_lsp.""retail_category""",logistics.logistics_funnel_lsp
shipment_type,,"logistics.logistics_funnel_lsp.""shipment_type""",logistics.logistics_funnel_lsp
fulfillment_type,,"logistics.logistics_funnel_lsp.""fulfillment_type""",logistics.logistics_funnel_lsp
request,,"logistics.logistics_funnel_lsp.""request""",logistics.logistics_funnel_lsp
unique_retail_order,,"logistics.logistics_funnel_lsp.""unique_retail_order""",logistics.logistics_funnel_lsp
on_confirms,,"logistics.logistics_funnel_lsp.""on_confirms""",logistics.logistics_funnel_lsp
confirmed_orders,,"logistics.logistics_funnel_lsp.""confirmed_orders""",logistics.logistics_funnel_lsp
assigned,,"logistics.logistics_funnel_lsp.""assigned""",logistics.logistics_funnel_lsp
delivered,,"logistics.logistics_funnel_lsp.""delivered""",logistics.logistics_funnel_lsp
preassigned_cancel,,"logistics.logistics_funnel_lsp.""preassigned_cancel""",logistics.logistics_funnel_lsp
precancel_buyer,,"logistics.logistics_funnel_lsp.""precancel_buyer""",logistics.logistics_funnel_lsp
precancel_buyer_0_2,,"logistics.logistics_funnel_lsp.""precancel_buyer_0_2""",logistics.logistics_funnel_lsp
precancel_buyer_3_5,,"logistics.logistics_funnel_lsp.""precancel_buyer_3_5""",logistics.logistics_funnel_lsp
precancel_buyer_5_10,,"logistics.logistics_funnel_lsp.""precancel_buyer_5_10""",logistics.logistics_funnel_lsp
precancel_buyer_10_15,,"logistics.logistics_funnel_lsp.""precancel_buyer_10_15""",logistics.logistics_funnel_lsp
precancel_buyer_15_20,,"logistics.logistics_funnel_lsp.""precancel_buyer_15_20""",logistics.logistics_funnel_lsp
precancel_buyer_gt_20,,"logistics.logistics_funnel_lsp.""precancel_buyer_gt_20""",logistics.logistics_funnel_lsp
precancel_seller,,"logistics.logistics_funnel_lsp.""precancel_seller""",logistics.logistics_funnel_lsp
precancel_seller_0_2,,"logistics.logistics_funnel_lsp.""precancel_seller_0_2""",logistics.logistics_funnel_lsp
precancel_seller_3_5,,"logistics.logistics_funnel_lsp.""precancel_seller_3_5""",logistics.logistics_funnel_lsp
precancel_seller_5_10,,"logistics.logistics_funnel_lsp.""precancel_seller_5_10""",logistics.logistics_funnel_lsp
precancel_seller_10_15,,"logistics.logistics_funnel_lsp.""precancel_seller_10_15""",logistics.logistics_funnel_lsp
precancel_seller_15_20,,"logistics.logistics_funnel_lsp.""precancel_seller_15_20""",logistics.logistics_funnel_lsp
precancel_seller_gt_20,,"logistics.logistics_funnel_lsp.""precancel_seller_gt_20""",logistics.logistics_funnel_lsp
precancel_logistics,,"logistics.logistics_funnel_lsp.""precancel_logistics""",logistics.logistics_funnel_lsp
precancel_logistics_0_2,,"logistics.logistics_funnel_lsp.""precancel_logistics_0_2""",logistics.logistics_funnel_lsp
precancel_logistics_3_5,,"logistics.logistics_funnel_lsp.""precancel_logistics_3_5""",logistics.logistics_funnel_lsp
precancel_logistics_5_10,,"logistics.logistics_funnel_lsp.""precancel_logistics_5_10""",logistics.logistics_funnel_lsp
precancel_logistics_10_15,,"logistics.logistics_funnel_lsp.""precancel_logistics_10_15""",logistics.logistics_funnel_lsp
precancel_logistics_15_20,,"logistics.logistics_funnel_lsp.""precancel_logistics_15_20""",logistics.logistics_funnel_lsp
precancel_logistics_gt_20,,"logistics.logistics_funnel_lsp.""precancel_logistics_gt_20""",logistics.logistics_funnel_lsp
postassigned_cancel,,"logistics.logistics_funnel_lsp.""postassigned_cancel""",logistics.logistics_funnel_lsp
postcancel_buyer,,"logistics.logistics_funnel_lsp.""postcancel_buyer""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_0_2,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_0_2""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_3_5,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_3_5""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_5_10,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_5_10""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_10_15,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_10_15""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_15_20,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_15_20""",logistics.logistics_funnel_lsp
postcancel_buyer_prepickup_gt_20,,"logistics.logistics_funnel_lsp.""postcancel_buyer_prepickup_gt_20""",logistics.logistics_funnel_lsp
postcancel_buyer_postpickup,,"logistics.logistics_funnel_lsp.""postcancel_buyer_postpickup""",logistics.logistics_funnel_lsp
postcancel_seller,,"logistics.logistics_funnel_lsp.""postcancel_seller""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_0_2,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_0_2""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_3_5,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_3_5""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_5_10,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_5_10""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_10_15,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_10_15""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_15_20,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_15_20""",logistics.logistics_funnel_lsp
postcancel_seller_prepickup_gt_20,,"logistics.logistics_funnel_lsp.""postcancel_seller_prepickup_gt_20""",logistics.logistics_funnel_lsp
postcancel_seller_postpickup,,"logistics.logistics_funnel_lsp.""postcancel_seller_postpickup""",logistics.logistics_funnel_lsp
postcancel_logistics,,"logistics.logistics_funnel_lsp.""postcancel_logistics""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_0_2,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_0_2""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_3_5,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_3_5""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_5_10,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_5_10""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_10_15,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_10_15""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_15_20,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_15_20""",logistics.logistics_funnel_lsp
postcancel_logistics_prepickup_gt_20,,"logistics.logistics_funnel_lsp.""postcancel_logistics_prepickup_gt_20""",logistics.logistics_funnel_lsp
postcancel_logistics_postpickup,,"logistics.logistics_funnel_lsp.""postcancel_logistics_postpickup""",logistics.logistics_funnel_lsp
preassigned_open,,"logistics.logistics_funnel_lsp.""preassigned_open""",logistics.logistics_funnel_lsp
postassigned_open,,"logistics.logistics_funnel_lsp.""postassigned_open""",logistics.logistics_funnel_lsp
"▼ logistics_funnel_lsp_bv   (view, 80 cols)",,,logistics.logistics_funnel_lsp_bv
bap_id,,"logistics.logistics_funnel_lsp_bv.""bap_id""",logistics.logistics_funnel_lsp_bv
bpp_id,,"logistics.logistics_funnel_lsp_bv.""bpp_id""",logistics.logistics_funnel_lsp_bv
date,,"logistics.logistics_funnel_lsp_bv.""date""",logistics.logistics_funnel_lsp_bv
linked,,"logistics.logistics_funnel_lsp_bv.""linked""",logistics.logistics_funnel_lsp_bv
pick_up_pincode,,"logistics.logistics_funnel_lsp_bv.""pick_up_pincode""",logistics.logistics_funnel_lsp_bv
delivery_pincode,,"logistics.logistics_funnel_lsp_bv.""delivery_pincode""",logistics.logistics_funnel_lsp_bv
retail_category,,"logistics.logistics_funnel_lsp_bv.""retail_category""",logistics.logistics_funnel_lsp_bv
shipment_type,,"logistics.logistics_funnel_lsp_bv.""shipment_type""",logistics.logistics_funnel_lsp_bv
fulfillment_type,,"logistics.logistics_funnel_lsp_bv.""fulfillment_type""",logistics.logistics_funnel_lsp_bv
request,,"logistics.logistics_funnel_lsp_bv.""request""",logistics.logistics_funnel_lsp_bv
unique_retail_order,,"logistics.logistics_funnel_lsp_bv.""unique_retail_order""",logistics.logistics_funnel_lsp_bv
on_confirms,,"logistics.logistics_funnel_lsp_bv.""on_confirms""",logistics.logistics_funnel_lsp_bv
confirmed_orders,,"logistics.logistics_funnel_lsp_bv.""confirmed_orders""",logistics.logistics_funnel_lsp_bv
assigned,,"logistics.logistics_funnel_lsp_bv.""assigned""",logistics.logistics_funnel_lsp_bv
delivered,,"logistics.logistics_funnel_lsp_bv.""delivered""",logistics.logistics_funnel_lsp_bv
